ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,,,
CHEMBL1242533,16456,0,None,-,0,Human,9.0,pKi,=,9,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,522,5,0,7,4.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCCC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
11720815,16471,0,None,-,0,Human,9.0,pKi,=,9,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,538,5,0,8,3.5,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCOCC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1242717,16471,0,None,-,0,Human,9.0,pKi,=,9,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,538,5,0,8,3.5,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCOCC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
44138098,188713,0,None,-,0,Human,9.0,pKi,=,9,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL513715,188713,0,None,-,0,Human,9.0,pKi,=,9,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1021/jm100482n,,
44138098,188713,0,None,-,0,Human,9.0,pKi,=,9,Functional,Antagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
CHEMBL513715,188713,0,None,-,0,Human,9.0,pKi,=,9,Functional,Antagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
44138098,188713,0,None,-,0,Human,9.0,pKi,=,9,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL513715,188713,0,None,-,0,Human,9.0,pKi,=,9,Functional,Antagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1BassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
44405573,71439,0,None,-,0,Human,9.0,pKi,=,9.0,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,485,5,0,7,3.9,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5-c5ccccc5)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
CHEMBL197007,71439,0,None,-,0,Human,9.0,pKi,=,9.0,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,485,5,0,7,3.9,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5-c5ccccc5)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
44405574,72015,0,None,-,0,Human,9.0,pKi,=,9.0,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,501,6,0,8,4.1,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5Oc5ccccc5)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
CHEMBL198792,72015,0,None,-,0,Human,9.0,pKi,=,9.0,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,501,6,0,8,4.1,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5Oc5ccccc5)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
44405575,72074,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,515,7,0,8,3.8,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5OCc5ccccc5)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
CHEMBL198999,72074,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,515,7,0,8,3.8,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5OCc5ccccc5)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
46900610,16420,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,497,6,0,8,4.2,CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
CHEMBL1241640,16420,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,497,6,0,8,4.2,CCOC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
11712756,16431,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,482,5,1,7,3.3,CNC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
CHEMBL1241912,16431,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,482,5,1,7,3.3,CNC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
22464842,71399,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,434,4,0,8,2.1,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5C#N)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
CHEMBL196862,71399,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,434,4,0,8,2.1,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5C#N)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
9872238,72094,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,439,5,0,8,2.3,COc1ccccc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,10.1016/j.bmcl.2005.04.077,,
CHEMBL199049,72094,0,None,-,0,Human,8.9,pKi,=,8.9,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,439,5,0,8,2.3,COc1ccccc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,10.1016/j.bmcl.2005.04.077,,
46900451,16414,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,439,4,0,6,4.3,Cc1cn2c(n1)COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
CHEMBL1241547,16414,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,439,4,0,6,4.3,Cc1cn2c(n1)COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,10.1021/jm100482n,,
46900778,16428,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,450,4,0,7,3.9,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C#N)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1241825,16428,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,450,4,0,7,3.9,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C#N)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
11655728,16432,5,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,468,5,1,7,3.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1241913,16432,5,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,468,5,1,7,3.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
46899637,16447,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,522,7,1,7,4.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NCC6CC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1242345,16447,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,522,7,1,7,4.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NCC6CC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
46899638,16451,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,508,5,0,7,3.8,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1242436,16451,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,508,5,0,7,3.8,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
46899640,16463,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,536,5,0,7,4.6,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCCCC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1242623,16463,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,536,5,0,7,4.6,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)N6CCCCC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
46900150,16483,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,425,4,0,6,4.0,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nccn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1242904,16483,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,425,4,0,6,4.0,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nccn4-5)CC3)cccc2n1,10.1021/jm100482n,,
44138104,178095,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
CHEMBL469345,178095,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Antagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1BreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
11797999,40245,0,None,-,1,Human,8.8,pKi,=,8.8,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cells,ChEMBL,454,10,4,4,4.8,NCCc1c[nH]c2ccc(OCc3ccccc3COc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
CHEMBL148314,40245,0,None,-,1,Human,8.8,pKi,=,8.8,Functional,Abilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cellsAbilitytoinhibittheforskolin-stimulatedc-AMPformationmediatedbyhuman5-hydroxytryptamine1BreceptorinCHO-K1cells,ChEMBL,454,10,4,4,4.8,NCCc1c[nH]c2ccc(OCc3ccccc3COc3ccc4[nH]cc(CCN)c4c3)cc12,10.1021/jm960552l,,
44405701,71512,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,460,4,0,8,2.8,CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6ncccc56)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
CHEMBL197240,71512,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,460,4,0,8,2.8,CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6ncccc56)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
22464720,71981,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,443,4,0,7,2.9,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5Cl)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
CHEMBL198696,71981,0,None,-,0,Human,8.8,pKi,=,8.8,Functional,Inhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPRInhibitoryactivityagainsthumanrecombinant5HT1Breceptorco-expressedwithG-proteinchimeraGqo5inHEK293cellsbyFLIPR,ChEMBL,443,4,0,7,2.9,CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5Cl)CC4)c(=O)c23)C1,10.1016/j.bmcl.2005.04.077,,
46900453,16415,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,453,4,0,6,4.6,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nc(C)c(C)n4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1241548,16415,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,453,4,0,6,4.6,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4nc(C)c(C)n4-5)CC3)cccc2n1,10.1021/jm100482n,,
46900958,16446,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,536,6,1,7,4.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CCCC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1242257,16446,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,536,6,1,7,4.7,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CCCC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
9979309,189796,0,None,-,0,Human,8.7,pKi,=,8.7,Functional,Antagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1BreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,416,4,0,5,3.3,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)N(C)C(=O)CO5)CC3)cccc2n1,10.1021/jm100482n,,
